fit_time,score_time,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
8.61304497718811,1.298367977142334,0.638,0.622774498774536,0.6181369574545135,0.638
8.018767833709717,1.5420167446136475,0.632,0.6144319992131991,0.6113135933491115,0.632
7.843784332275391,1.719557762145996,0.6225,0.6040534714601664,0.5974855614719817,0.6225
13.447361946105957,1.309492826461792,0.6155,0.5982881751870286,0.5917318686476227,0.6155
8.525243759155273,1.3270115852355957,0.652,0.6358369046898047,0.6326702330711981,0.652
