fit_time,score_time,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
50.68477916717529,9.519150972366333,0.64875,0.6130135458883452,0.6241202938284198,0.64875
50.818927526474,8.82595944404602,0.653,0.6160830053102822,0.6225862291968534,0.653
52.03460478782654,9.085402727127075,0.65975,0.6234562796641181,0.6364445543736561,0.65975
50.963568449020386,9.824681758880615,0.6575,0.6195702817447117,0.6295862012677359,0.6575
50.62216019630432,9.82729959487915,0.667,0.6259953697479858,0.6462849701186846,0.667
