fit_time,score_time,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
9.378388404846191,1.9561243057250977,0.649,0.6232228215039471,0.6240389575434498,0.649
9.76215410232544,1.645634412765503,0.6275,0.6011951850906946,0.6012764033600155,0.6275
8.542972326278687,1.3968677520751953,0.628,0.5996998713160123,0.5944523423818431,0.628
9.016440153121948,1.4125971794128418,0.6275,0.6022448525247664,0.5989592826351301,0.6275
8.600865364074707,1.7522239685058594,0.648,0.6228050293396233,0.6230725520328315,0.648
