fit_time,score_time,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
0.02129197120666504,0.013455867767333984,0.5865,0.5404816114384221,0.5556394813813079,0.5865
0.020715951919555664,0.01343846321105957,0.58275,0.5339556946059847,0.5452286130705017,0.58275
0.021133899688720703,0.015088558197021484,0.59025,0.5407919845535234,0.5589884634256878,0.59025
0.021111249923706055,0.013644218444824219,0.594,0.5443015644062901,0.5681608310081064,0.594
0.021457195281982422,0.013777017593383789,0.58875,0.5388200856996814,0.5726694357817507,0.58875
