fit_time,score_time,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
0.01622605323791504,0.010505199432373047,0.5815,0.513673762339569,0.5732613923366836,0.5815
0.01584935188293457,0.010445833206176758,0.5675,0.4972137566303514,0.5272728737522161,0.5675
0.015764713287353516,0.011975765228271484,0.5745,0.5061355259520943,0.5568836150915506,0.5745
0.015480995178222656,0.011620521545410156,0.5705,0.503012598431065,0.5357977793769919,0.5705
0.015717744827270508,0.013289690017700195,0.5765,0.5132196449460932,0.5719738722844743,0.5765
